,ENG-SPA_id,Phonemes_ENG,Phonemes_SPA,Total_phonemes_ENG,Total_phonemes_SPA
411,s2_1_seg412,"[('b', 0.52, 0.55), ('w', 0.805, 0.91), ('f', 1.58, 1.84), ('w', 2.11, 2.25)]","[('m', 0.0, 0.026), ('B', 0.096, 0.126), ('f', 0.496, 0.586), ('w', 2.186, 2.266), ('B', 2.326, 2.356), ('w', 2.826, 2.936), ('B', 2.976, 3.006)]",4,7
412,s2_1_seg413,"[('m', 0.25, 0.28), ('b', 0.28, 0.31), ('p', 2.34, 2.37), ('b', 2.64, 2.67), ('b', 3.22, 3.29)]","[('m', 0.286, 0.336), ('p', 2.316, 2.356), ('f', 3.206, 3.246)]",5,3
413,s2_1_seg414,"[('b', 0.19, 0.24), ('v', 0.51, 0.58)]","[('f', 0.756, 0.796)]",2,1
414,s2_1_seg415,"[('m', 0.9, 0.93), ('f', 1.3, 1.38)]","[('m', 1.086, 1.126), ('p', 2.196, 2.246), ('m', 2.356, 2.386)]",2,3
415,s2_1_seg416,"[('w', 0.0, 0.1), ('w', 0.63, 0.66), ('p', 1.34, 1.41)]","[('p', 1.406, 1.456)]",3,1
416,s2_1_seg417,"[('p', 0.1, 0.16), ('p', 0.23, 0.26), ('m', 0.74, 0.78), ('p', 0.78, 0.83)]","[('m', 0.286, 0.316)]",4,1
417,s2_1_seg418,"[('w', 0.0, 0.03)]","[('B', 0.266, 0.296)]",1,1
418,s2_1_seg419,"[('w', 0.04, 0.08)]","[('p', 0.026, 0.056)]",1,1
419,s2_1_seg420,"[('w', 0.3, 0.33), ('m', 1.11, 1.21), ('b', 1.21, 1.24)]","[('m', 0.606, 0.656), ('B', 0.916, 0.956)]",3,2
420,s2_1_seg421,"[('m', 0.5, 0.53), ('b', 0.53, 0.6), ('m', 1.7, 1.74)]","[('m', 0.456, 0.486), ('B', 0.766, 0.806), ('f', 2.141, 2.186)]",3,3
421,s2_1_seg422,"[('w', 0.0, 0.07)]",[],1,0
422,s2_1_seg423,"[('w', 0.08, 0.16)]","[('B', 0.546, 0.576)]",1,1
423,s2_1_seg424,"[('w', 0.02, 0.09), ('p', 0.59, 0.69)]","[('p', 0.696, 0.726)]",2,1
424,s2_1_seg425,"[('m', 0.44, 0.49)]","[('m', 0.706, 0.796)]",1,1
425,s2_1_seg426,"[('m', 0.0, 0.39), ('b', 0.49, 0.52), ('w', 0.87, 0.91), ('m', 1.33, 1.4), ('m', 1.46, 1.57)]","[('f', 0.616, 0.646), ('m', 1.176, 1.206), ('m', 1.236, 1.266)]",5,3
426,s2_1_seg427,"[('w', 0.0, 0.03), ('w', 0.68, 0.71)]",[],2,0
427,s2_1_seg428,[],[],0,0
428,s2_1_seg429,[],[],0,0
429,s2_1_seg430,"[('w', 0.02, 0.08), ('m', 0.55, 0.6)]","[('m', 0.156, 0.236), ('m', 0.616, 0.656)]",2,2
430,s2_1_seg431,[],"[('p', 3.546, 3.576)]",0,1
